AssetName,FloorPlanGroupName,RecommendationDate,InputtedRent,ChangeReason,Comment,User,Timestamp,recc_rate,recc_rate_lower,recc_rate_upper
The Bend at Broad,2x1,2024-09-03,"1,197",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-09-04,1219.923856295072,1189.931668795072,1249.9159217247595
Cortland Whitehall,2x2,2024-09-23,"1,555",Soft/Low trends do not support rent recommendation,F90 90%,Melissa Jones,2024-09-24,1729.7769911024307,1688.8338758680557,1770.7199842664932
The Estates at Johns Creek,3x2,2024-07-15,"2,740",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-07-16,2592.976705616918,2532.237447804418,2653.715963429418
Perimeter 5550,1x1,2024-08-20,"1,410",Baseline Rent Accepted,,Zack Knab,2024-08-21,1429.107713782269,1395.0011463994565,1463.214159094769
Perimeter 5550,1x1,2024-08-20,"1,410",Baseline Rent Accepted,,Zack Knab,2024-08-21,1429.107713782269,1395.0011463994565,1463.214159094769
Cortland Highcroft,1x1,2024-07-08,"1,475",Baseline Rent Accepted,F90 90.5%,Melissa Jones,2024-07-09,1461.2563855401402,1427.0094372979527,1495.5033337823277
Cortland Windward,1x1,2024-07-22,"1,645",Baseline Rent Accepted,,Zack Knab,2024-07-23,1648.000644737566,1608.715244346941,1687.286045128191
Cortland Seventy Seven,1x1,2024-06-24,"1,350",Baseline Rent Accepted,F90 92.5%,Melissa Jones,2024-06-25,1357.4991468203966,1326.6835950625841,1388.3146985782091
Cortland Gateway Park,2x2,2024-08-20,"2,179",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-08-21,2171.449288504464,2119.457589285714,2223.440743582589
Cortland Vera Sanford,3x2,2024-06-25,"2,361",Baseline Rent Accepted,staleness on,Kaitlin Dierks,2024-06-26,2361.304389105903,2306.166205512153,2416.442572699653
Cortland 3131,2x2,2024-09-16,"1,855",Baseline Rent Accepted,,Zack Knab,2024-09-17,1856.6309761379075,1811.7586616847825,1901.5032905910325
Lake`s Edge,1x1,2024-08-09,"1,202",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-08-10,1201.785888671875,1172.3116455078125,1231.26025390625
Abbie Lakes,1x1,2024-07-10,"1,144",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-07-11,1163.0252046130952,1134.5180024646577,1191.5322846912202
The Overlook at Daytona,1x1,2024-06-09,"1,270",Baseline Rent Accepted,,Kaitlin Dierks,2024-06-10,1293.234805836397,1270.266055836397,1316.203555836397
Cortland West Houston,2x2,2024-11-03,"1,640",Other Action taken (see comment),Kepping best imm unit under $1600,Jason Halpert,2024-11-04,1694.446130823206,1653.735437463831,1735.156824182581
Cortland Duluth - Phase 1C,2x1,2024-07-30,"1,655",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-31,1571.4760481353499,1538.2738996978499,1604.6780745025374
Cortland MacArthur,2x1,2024-10-31,"1,725",Other Action taken (see comment),Weaker reduction,Jason Halpert,2024-11-01,1651.2752685546875,1611.462158203125,1691.08837890625
Battery 3rd Base,1x1,2024-07-15,"2,200",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-16,2133.433056640625,2085.897216796875,2180.9687841796876
Sunbury Ridge,2x1,2024-10-23,"1,380",Low lead conversion,leased 94%,Melissa Jones,2024-10-24,1429.0114339192708,1394.2444661458333,1463.7784016927083
Cortland Oleander - Phase 1,0x1,2024-11-04,"1,600",Baseline Rent Accepted,,Zack Knab,2024-11-05,1592.6497124565972,1554.8265923394097,1630.4729546440972
Reserve at Abbie Lakes,2x1.5,2024-10-06,"1,210",Low lead conversion,leased 91%,Melissa Jones,2024-10-07,1248.6969807942708,1217.9629720052083,1279.4311116536458
Reserve at Abbie Lakes,2x2,2024-08-14,"1,400",Low lead conversion,F90 98%,Melissa Jones,2024-08-15,1459.1629638671875,1423.058837890625,1495.2669677734375
Cortland Las Colinas,2x2,2024-08-14,"2,269",Baseline Rent Accepted,,Ruchi Naik,2024-08-15,2171.115672503331,2122.6295572916665,2219.6019694010415
Cortland Olde Raleigh,2x2,2024-08-01,"1,631",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-02,1631.4241768973213,1593.2305733816963,1669.6179024832588
The Palmer at Las Colinas,3x2,2024-08-11,"2,236",Baseline Rent Accepted,,Ruchi Naik,2024-08-12,2206.276189630682,2153.039617365057,2259.512517755682
The Palmer at Las Colinas,3x2,2024-08-11,"2,236",Baseline Rent Accepted,increased FH days,Ruchi Naik,2024-08-12,2206.276189630682,2153.039617365057,2259.512517755682
Cortland on Orange,0x1,2024-07-14,"1,685",Baseline Rent Accepted,,Kaitlin Dierks,2024-07-15,1663.496063976753,1623.378144054878,1703.6138618283155
Cortland Watermark,3x2.5,2024-07-21,"2,415",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-22,2244.8984375,2188.94775390625,2300.848876953125
Cortland Colburn,1x1,2024-11-05,"2,170",Low lead conversion,,Melissa Jones,2024-11-06,2251.070410976891,2199.422705898766,2302.717871914391
Lake`s Edge,2x1,2024-08-28,"1,265",Other Action taken (see comment),"F90 90%, less drastic decrease",Melissa Jones,2024-08-29,1199.754638671875,1170.4013671875,1229.10791015625
Cortland Windsong Ranch,2x2,2024-11-03,"2,015",Baseline Rent Accepted,,Shalina Daswani,2024-11-04,2014.7005279541015,1966.9329945882162,2062.468017578125
Cortland Windsong Ranch,2x2,2024-11-03,"2,015",Baseline Rent Accepted,,Shalina Daswani,2024-11-04,2014.7005279541015,1966.9329945882162,2062.468017578125
Cortland Hunters Creek,3x2,2024-07-10,"2,325",Soft/Low trends do not support rent recommendation,staleness and running special,Kaitlin Dierks,2024-07-11,2380.8973294771636,2324.8990384615386,2436.8958646334136
Cortland Watermark,2x2,2024-08-22,"1,925",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-23,1825.052607421875,1782.648310546875,1867.456904296875
Cortland Decatur East,1x1,2024-11-03,"1,620",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-11-04,1658.612030299364,1620.609100611864,1696.614959986864
The Addison at Sandy Springs,2x1,2024-07-29,"1,440",Other Action taken (see comment),Working in that direction,Zack Knab,2024-07-30,1450.56640625,1415.164794921875,1485.9681396484375
Cortland Bull City,2x2,2024-08-01,"2,324",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-02,2324.364148370151,2269.474744073276,2379.253308526401
Sunbury Ridge,1x1,2024-09-03,"1,106",Baseline Rent Accepted,F90 86%,Melissa Jones,2024-09-04,1132.6688232421875,1106.3271484375,1159.010498046875
Cortland at the Hill,1x1,2024-11-03,"1,730",Baseline Rent Accepted,,Zack Knab,2024-11-04,1740.7196885525823,1698.7869529495697,1782.6523137806419
Cortland Viridian,2x2,2024-09-16,"2,020",Baseline Rent Accepted,,Zack Knab,2024-09-17,1989.8031921386719,1941.9613967168898,2037.6449519566127
Perimeter Circle,3x2,2024-07-15,"2,310",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-16,2203.381591796875,2148.422119140625,2258.341064453125
Cortland Cotswold,2x2,2024-07-29,"1,654",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-07-30,1705.6963752297795,1664.057581284467,1747.3350471047795
Cortland Midtown East Phase 2 - Avenues,3x2,2024-08-09,"2,071",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-10,2070.8668323863635,2019.9360906427557,2121.797507546165
Cortland Olde Raleigh,2x2,2024-07-19,"1,638",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-07-20,1600.2955147879463,1562.8801095145088,1637.7109200613838
Cortland Brighton Bay,1x1,2024-11-05,"1,800",Other Action taken (see comment),,Melissa Jones,2024-11-06,1695.092885542889,1656.124379683514,1734.061391402264
Reserve at Abbie Lakes,2x1.5,2024-10-09,"1,220",Baseline Rent Accepted,leased 90%,Melissa Jones,2024-10-10,1242.3396809895833,1211.7646077473958,1272.9148763020833
Cortland at Valley Ranch,2x2,2024-08-07,"2,239",Other Action taken (see comment),,Ruchi Naik,2024-08-08,2173.2781808035716,2123.456902204241,2223.0994698660716
Cortland Holcomb Bridge,1x1,2024-07-14,"1,485",Baseline Rent Accepted,,Zack Knab,2024-07-15,1466.547119140625,1430.2584228515625,1502.8358154296875
Cortland at Coalton,2x2,2024-08-20,"2,825",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-08-21,2729.0504365808824,2663.9596162683824,2794.1415010340074
Cortland West Nashville,2x2,2024-10-06,"2,290",Low lead conversion,leased 84% (86% in YS),Melissa Jones,2024-10-07,2346.7275390625,2291.39697265625,2402.058349609375
Cortland Watermark,3x2,2024-11-05,"2,185",Strong/High trends do not support rent recommendation,,Zack Knab,2024-11-06,2033.309814453125,1983.44580078125,2083.173828125
1000 Spalding,1x1,2024-09-16,"1,460",Baseline Rent Accepted,,Zack Knab,2024-09-17,1488.5192711871603,1455.4117272418478,1521.6268151324728
Lake Ridge,1x1,2024-08-14,"1,210",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-15,1097.2913818359375,1070.4857177734375,1124.09716796875
Cortland Watermark,2x2,2024-07-21,"1,950",Baseline Rent Accepted,,Zack Knab,2024-07-22,1918.5363720703126,1873.7950390625,1963.2778271484376
Cortland Las Colinas,2x2.5,2024-08-01,"2,751",Soft/Low trends do not support rent recommendation,still need more Occ,Ruchi Naik,2024-08-02,2513.416259765625,2454.330810546875,2572.501708984375
Cortland Viridian,1x1,2024-11-05,"1,485",Baseline Rent Accepted,,Zack Knab,2024-11-06,1453.1329694475446,1420.2723737444196,1485.993687220982
Cortland at the Hill,0x1,2024-08-28,"1,540",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-29,1457.7625795022036,1421.844244541266,1493.6810365334536
Cortland La Villita,2x2,2024-08-11,"2,430",Strong/High trends do not support rent recommendation,,Ruchi Naik,2024-08-12,2298.293701171875,2244.359619140625,2352.2275390625
Cortland Cary - Phase 1,2x2,2024-11-04,"1,740",Baseline Rent Accepted,leased 88%,Melissa Jones,2024-11-05,1739.5179314864308,1698.8770623458058,1780.1588006270558
Cortland Holcomb Bridge,2x2,2024-07-30,"1,730",Other Action taken (see comment),Right direction of the rec,Zack Knab,2024-07-31,1648.684116908482,1609.020542689732,1688.3475690569196
Cortland at the Nations,2x2,2024-10-23,"2,270",Soft/Low trends do not support rent recommendation,leased 91%,Melissa Jones,2024-10-24,2475.255196707589,2415.481026785714,2535.029366629464
Cortland Cotswold,1x1,2024-07-22,"1,429",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-07-23,1428.517543247768,1399.2510637555804,1457.7840227399554
Cortland Hilliard,2x2,2024-09-29,"1,489",Baseline Rent Accepted,F90 89%,Melissa Jones,2024-09-30,1518.5646750710227,1482.0124289772727,1555.1167990944602
Cortland Hilliard,2x2,2024-09-29,"1,468",Low lead conversion,F90 89%,Melissa Jones,2024-09-30,1518.5646750710227,1482.0124289772727,1555.1167990944602
Cortland East Cobb,1x1,2024-09-22,"1,520",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-09-23,1635.0416974591778,1598.8638410138653,1671.2195539044903
Cortland Cotswold,2x1,2024-07-19,"1,526",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-07-20,1526.34812298943,1489.14158002068,1563.55466595818
Cortland West Nashville,2x2,2024-09-16,"2,363",Baseline Rent Accepted,leased 88%,Melissa Jones,2024-09-17,2420.630615234375,2363.452392578125,2477.80908203125
Cortland Falls River,3x2,2024-08-12,"1,921",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-08-13,1920.7518136160713,1875.5969063895088,1965.906733921596
Cortland at New Albany,1x1,2024-08-09,"1,550",Baseline Rent Accepted,F90 97%,Melissa Jones,2024-08-10,1525.2840576171875,1487.4019775390625,1563.166259765625
Cortland Bull City,0x1,2024-08-08,"1,490",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-08-09,1511.8513511099466,1473.9011557974466,1549.8015464224466
1000 Spalding,2x2,2024-09-16,"1,825",Baseline Rent Accepted,,Zack Knab,2024-09-17,1855.622314453125,1812.4818115234375,1898.762939453125
Cortland Falls River,3x2,2024-07-19,"1,950",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-07-20,1937.9598214285713,1892.3746163504463,1983.5450265066963
Cortland North Druid Hills,2x2,2024-09-22,"2,160",Baseline Rent Accepted,,Zack Knab,2024-09-23,2148.9951102120535,2097.069362095424,2200.9206473214285
Cortland Cary - Phase 2,1x1,2024-08-29,"1,470",Strong/High trends do not support rent recommendation,F90 91%,Melissa Jones,2024-08-30,1427.9539359632388,1394.0622123304263,1461.8455375257388
Cortland at the Hill,0x1,2024-09-08,"1,540",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-09,1457.7625795022036,1421.844244541266,1493.6810365334536
Cortland at the Nations,0x1,2024-07-12,"1,554",Baseline Rent Accepted,F90 100%,Melissa Jones,2024-07-13,1553.825718470982,1517.0336042131696,1590.617710658482
Cortland Highcroft,2x2,2024-08-29,"1,645",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-08-30,1615.7614493534484,1576.7402091190734,1654.7825675175109
Cortland Watermark,2x2.5,2024-09-16,"2,000",Baseline Rent Accepted,,Zack Knab,2024-09-17,1972.5415610455452,1923.4860190533577,2021.5971030377327
Cortland One Twenty One,1x1,2024-09-12,"1,334",Baseline Rent Accepted,,Ruchi Naik,2024-09-13,1320.9978515625,1290.6779052734375,1351.3177978515625
Cortland Wren Northlake - Phase 1,0x1,2024-08-21,"1,250",Strong/High trends do not support rent recommendation,F90 94%,Melissa Jones,2024-08-22,1172.697114832261,1144.4826372931984,1200.9115923713234
Cortland Sugarloaf,1x1,2024-11-04,"1,430",Strong/High trends do not support rent recommendation,,Zack Knab,2024-11-05,1344.8611304873511,1314.2382056826636,1375.4841773623511
Cortland Whitehall,3x2,2024-08-19,"2,025",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-20,2051.915802001953,2002.5761413574219,2101.2552185058594
Cortland NoDa,1x1,2024-08-29,"1,589",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-08-30,1587.7642665216101,1552.0672450372351,1623.4614100762976
Cortland River North - Phase 1,0x1,2024-07-22,"2,250",Baseline Rent Accepted,,Zack Knab,2024-07-23,2236.7513020833335,2186.9783528645835,2286.5242513020835
Cortland Olde Raleigh,1x1,2024-07-19,"1,360",Baseline Rent Accepted,"F90 97%, 0 avail",Melissa Jones,2024-07-20,1343.9199290556066,1312.1711497587316,1375.6687083524816
Reserve at Abbie Lakes,2x1.5,2024-11-03,"1,290",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-11-04,1307.0568440755208,1274.8637288411458,1339.2498372395833
Cortland Falls River,2x1,2024-08-12,"1,375",Baseline Rent Accepted,F90 83%,Melissa Jones,2024-08-13,1367.0598008897568,1333.4006212022568,1400.7189805772568
Cortland Olde Raleigh,3x2,2024-07-16,"1,931",Baseline Rent Accepted,F90 80%,Melissa Jones,2024-07-17,1980.0626220703125,1930.7110595703125,2029.4141845703125
Cortland Cary - Phase 2,2x2,2024-11-04,"1,750",Baseline Rent Accepted,leased 89%,Melissa Jones,2024-11-05,1775.4724093662219,1733.5729953037219,1817.3718234287219
Cortland Duluth - Phase 2A,2x2,2024-11-04,"1,580",Baseline Rent Accepted,,Zack Knab,2024-11-05,1548.9005972055288,1511.1117788461538,1586.6894155649038
Cortland at the Nations,0x1,2024-07-19,"1,554",Baseline Rent Accepted,F90 98%,Melissa Jones,2024-07-20,1553.825718470982,1517.0336042131696,1590.617710658482
Cortland Arbor Hills,2x1,2024-09-12,"1,938",Other Action taken (see comment),Occupancy is still strong and lack of exposure in Fp,Ruchi Naik,2024-09-13,1798.8741455078125,1755.8787841796875,1841.869384765625
Cortland Falls River,2x1,2024-08-21,"1,397",Baseline Rent Accepted,F90 89%,Melissa Jones,2024-08-22,1363.8039415147568,1330.2263047960068,1397.3817003038193
Cortland North Brookhaven,1x1,2024-09-22,"1,675",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-23,1609.9813685466333,1573.3922572185083,1646.5704798747583
Cortland at the Hill,2x2,2024-09-08,"2,325",Baseline Rent Accepted,,Zack Knab,2024-09-09,2270.1942123601466,2215.1461166570216,2325.2423080632716
Cortland Lex,2x2.5,2024-07-30,"2,915",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-31,2822.0,2752.293701171875,2891.706298828125
Cortland Whitehall,2x2,2024-10-14,"1,615",Low lead conversion,leased 91%,Melissa Jones,2024-10-15,1697.4438612196182,1657.3090955946182,1737.5785047743057
Cortland 3131,2x2,2024-08-22,"1,875",Baseline Rent Accepted,,Zack Knab,2024-08-23,1862.00512164572,1816.998529848845,1907.011713442595
Cortland Lex,1x1,2024-08-28,"1,685",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-29,1607.1850992838542,1568.4845377604167,1645.8855387369792
Abbie Lakes,2x2,2024-10-09,"1,330",Baseline Rent Accepted,leased 95%,Melissa Jones,2024-10-10,1300.339390345982,1268.8688092912946,1331.809849330357
Cortland Powell,2x2.5,2024-06-28,"2,050",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-06-29,2049.709450088629,2004.35115012802,2095.067702862395
Cortland Galleria,2x2.5,2024-07-07,"2,553",Strong/High trends do not support rent recommendation,,Ruchi Naik,2024-07-08,2417.7548828125,2357.93603515625,2477.573974609375
Cortland Wren Northlake - Phase 1,1x1,2024-11-04,"1,324",Baseline Rent Accepted,leased 89%,Melissa Jones,2024-11-05,1323.5970846036585,1292.0467916349085,1355.1473775724085
Cortland Bear Creek,3x2,2024-07-30,"2,487",Other Action taken (see comment),already low did not want to lower as much as rec,Ruchi Naik,2024-07-31,2410.64404296875,2354.177978515625,2467.110107421875
Cortland Sunbury,2x2,2024-10-20,"1,639",Baseline Rent Accepted,leased 92%,Melissa Jones,2024-10-21,1600.1363118489583,1561.2475179036458,1639.0252278645833
Cortland World Gateway,3x2,2024-07-14,"2,508",Baseline Rent Accepted,,Kaitlin Dierks,2024-07-15,2449.0866815476193,2390.3357049851193,2507.8376581101193
Cortland Duluth - Phase 2A,1x1,2024-09-16,"1,360",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-17,1310.3023972284227,1278.4977097284227,1342.1069626581102
Cortland University City,1x1,2024-05-16,"1,226",Baseline Rent Accepted,Baseline Rent Accepted,Melissa Jones,2024-05-17,1226.29954236619,1196.6793031083776,1255.9197816240026
Cortland on Cherry Creek,3x2,2024-07-08,"2,693",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-07-09,2721.858100043403,2654.756049262153,2788.959906684028
Cortland Mirror Lake,0x1,2024-06-10,"1,299",Baseline Rent Accepted,,Kaitlin Dierks,2024-06-11,1331.5304478236608,1299.1115025111608,1363.9492710658483
Cortland on Cherry Creek,2x1,2024-07-24,"1,989",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-07-25,1922.4634195963542,1875.8653971354167,1969.0614420572917
Cortland Duluth - Phase 1C,3x2,2024-11-04,"1,920",Baseline Rent Accepted,,Zack Knab,2024-11-05,1925.9357410109187,1884.3648181593562,1967.5067859327937
Cortland Lex,1x1,2024-11-04,"1,580",Baseline Rent Accepted,,Zack Knab,2024-11-05,1609.6840006510417,1570.9210611979167,1648.4469401041667
Perimeter 5550,1x1,2024-07-22,"1,440",Baseline Rent Accepted,,Zack Knab,2024-07-23,1422.1595936650815,1388.2267323369565,1456.092332922894
Cortland at 2534,3x2,2024-07-08,"2,400",Baseline Rent Accepted,,Joshua Bivens,2024-07-09,2341.6240234375,2283.33349609375,2399.91455078125
Cortland Wren Northlake - Phase 1,1x1,2024-09-03,"1,337",Baseline Rent Accepted,F90 89%,Melissa Jones,2024-09-04,1339.533974252096,1307.585243783346,1371.482704720846
Cortland Jubilee Park,1x1,2024-06-10,"1,600",Other Action taken (see comment),need to stair step back up,Kaitlin Dierks,2024-06-11,1691.8085147633271,1654.6089298023896,1729.0082217945771
Reserve at Abbie Lakes,2x2,2024-09-03,"1,400",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-09-04,1433.770751953125,1398.301513671875,1469.239990234375
Cortland Falls River,2x1,2024-07-19,"1,422",Baseline Rent Accepted,F90 81%,Melissa Jones,2024-07-20,1388.0049913194443,1353.8222520616318,1422.1877305772568
Cortland at National Landing,1x1,2024-10-31,"2,310",Baseline Rent Accepted,leased 89%,Melissa Jones,2024-11-01,2282.8496200672903,2234.7746688954153,2330.9245525276574
Cortland Bull City,0x1,2024-06-27,"1,456",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-06-28,1493.9455893911966,1456.4429038443216,1531.448152867759
Cortland East Cobb,3x2,2024-06-25,"2,310",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-06-26,2363.6375906808034,2305.0108816964284,2422.2642996651784
The Addison at Sandy Springs,2x1,2024-06-30,"1,360",Baseline Rent Accepted,,Zack Knab,2024-07-01,1353.303466796875,1320.5709228515625,1386.0361328125
Cortland West Boynton,2x2,2024-06-09,"2,430",Baseline Rent Accepted,,Kaitlin Dierks,2024-06-10,2442.7091533954326,2382.2399151141826,2503.1781475360576
Cortland Inkwell Greenhouse,2x2,2024-06-23,"1,784",Baseline Rent Accepted,,Jason Halpert,2024-06-24,1778.737980372469,1736.5010418959066,1820.9749188490316
Cortland Peachtree Corners,2x2,2024-09-16,"2,340",Baseline Rent Accepted,,Zack Knab,2024-09-17,2356.395300662879,2299.705115116004,2413.085486209754
The Addison at Sandy Springs,2x2,2024-06-23,"1,545",Strong/High trends do not support rent recommendation,,Zack Knab,2024-06-24,1499.888147690717,1464.3946174172795,1535.3816779641545
Cortland La Villita,2x2,2024-06-09,"2,171",Other Action taken (see comment),slowly taking increases,Ruchi Naik,2024-06-10,2265.521240234375,2212.40673828125,2318.635986328125
Cortland University City,3x2,2024-07-29,"1,669",Baseline Rent Accepted,F90 83%,Melissa Jones,2024-07-30,1628.9327935112847,1589.3588189019097,1668.5067681206597
Cortland Duluth - Phase 2A,2x1,2024-10-02,"1,560",Baseline Rent Accepted,,Zack Knab,2024-10-03,1531.1656494140625,1493.0443115234375,1569.2869873046875
Cortland NoDa,0x1,2024-08-21,"1,410",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-22,1342.848680579144,1311.2611561650815,1374.4362049932065
Cortland NoDa,1x1,2024-06-06,"1,700",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-06-07,1674.9350428887976,1637.0587001153601,1712.8113856622351
Cortland North Brookhaven,1x1,2024-10-02,"1,620",Baseline Rent Accepted,,Zack Knab,2024-10-03,1613.4148402263208,1576.7399134685083,1650.0897669841333
Cortland Jubilee Park,1x1,2024-06-06,"1,570",Soft/Low trends do not support rent recommendation,,Kaitlin Dierks,2024-06-07,1604.9694034352021,1569.9408389820771,1639.9980899586396
The Overlook at Daytona,1x1,2024-06-06,"1,245",Low lead volume,,Kaitlin Dierks,2024-06-07,1293.234805836397,1270.266055836397,1316.203555836397
Abbie Lakes,2x1,2024-06-18,"1,294",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-06-19,1285.4413423084077,1253.8738374255952,1317.0089692615327
Cortland Belgate,2x2,2024-07-05,"1,592",Baseline Rent Accepted,F90 88%,Melissa Jones,2024-07-06,1605.9373211927816,1567.5828290052816,1644.291691309969
Abbie Lakes,2x1,2024-06-23,"1,294",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-06-24,1294.0053071521577,1262.2235688709077,1325.7869233630952
Cortland University City,3x2,2024-10-21,"1,640",Known product issue,leased 86%,Melissa Jones,2024-10-22,1582.6597222222222,1544.2424858940972,1621.0769585503472
Cortland Powell,2x2.5,2024-05-16,"2,016",Baseline Rent Accepted,Baseline Rent Accepted,Melissa Jones,2024-05-17,1878.1094201352416,1837.0127404477416,1919.2060998227416
Cortland at 2534,3x2,2024-08-13,"2,387",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-08-14,2341.7470703125,2283.453369140625,2400.040771484375
Perimeter 5550,1x1,2024-11-05,"1,380",Baseline Rent Accepted,,Zack Knab,2024-11-06,1406.1471424932065,1372.6146717900815,1439.6796131963315
Cortland Perimeter Park,3x2,2024-06-24,"1,887",Soft/Low trends do not support rent recommendation,F90 83%,Melissa Jones,2024-06-25,1959.8393428407867,1913.1666301858836,2006.5120891702586
Cortland Whitehall,3x2,2024-07-12,"2,002",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-13,2001.9596659342449,1953.8689778645833,2050.0503133138022
Cortland North Brookhaven,2x1,2024-07-14,"1,880",Baseline Rent Accepted,,Zack Knab,2024-07-15,1884.169725501019,1837.986620032269,1930.3527088994565
Cortland NoDa,3x2,2024-07-08,"2,719",Baseline Rent Accepted,F90 87.5%,Melissa Jones,2024-07-09,2785.244873046875,2718.77001953125,2851.7197265625
Cortland West Houston,1x1,2024-11-03,"1,320",Other Action taken (see comment),Kepping best imm unit under $1300,Jason Halpert,2024-11-04,1354.1938181910023,1322.4823924097523,1385.9053660425648
Cortland Powell,2x2,2024-06-23,"1,825",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-06-24,1818.768374794408,1779.745181435033,1857.7914756373355
Cortland Cotswold,2x2,2024-05-20,"1,700",Strong/High trends do not support rent recommendation,,Melissa Jones,2024-05-21,1647.6770881204045,1607.488733628217,1687.8653205422795
Cortland NoDa,1x1.5,2024-05-31,"1,919",Soft/Low trends do not support rent recommendation,net leased 78%,Melissa Jones,2024-06-01,1996.5185682508682,1950.8139241536458,2042.2232259114583
Cortland Whitehall,2x2.5,2024-06-28,"2,270",Other Action taken (see comment),F90 94%,Melissa Jones,2024-06-29,2233.9169573102677,2180.8405412946427,2286.9936174665177
Cortland Whitehall,2x2.5,2024-06-28,"2,270",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-06-29,2233.9169573102677,2180.8405412946427,2286.9936174665177
The Bend at Broad,2x1,2024-10-30,"1,165",Other Action taken (see comment),leased 94%,Melissa Jones,2024-10-31,1220.4486365685095,1190.443387545072,1250.4537635216345
Brooksedge,2x1.5,2024-10-30,"1,255",Low lead conversion,leased 94%,Melissa Jones,2024-10-31,1330.7142508370537,1298.0942557198662,1363.3342459542412
Brooksedge,2x1.5,2024-10-30,"1,255",Low lead conversion,leased 94%,Melissa Jones,2024-10-31,1330.7142508370537,1298.0942557198662,1363.3342459542412
Cortland Riverside,1x1.5,2024-06-20,"1,569",Baseline Rent Accepted,,Ruchi Naik,2024-06-21,1540.1731363932292,1509.3354899088542,1571.0107828776042
Cortland at Coalton,3x2,2024-05-21,"4,000",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-05-22,3910.916015625,3813.76806640625,4008.06396484375
Cortland at Coalton,3x2,2024-05-21,"4,000",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-05-22,3910.916015625,3813.76806640625,4008.06396484375
Abbie Lakes,2x1,2024-05-21,"1,277",Baseline Rent Accepted,,Melissa Jones,2024-05-22,1300.0547456287202,1268.1217622302827,1331.9876069568452
Cortland Powell,2x2.5,2024-06-20,"2,090",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-06-21,2049.709450088629,2004.35115012802,2095.067702862395
Abbie Lakes,1x1,2024-06-23,"1,144",Baseline Rent Accepted,F90 98%,Melissa Jones,2024-06-24,1144.4063081287202,1116.3645600818452,1172.4479341052827
Cortland Lake Howell,1x1,2024-05-06,"1,595",Baseline Rent Accepted,Baseline Rent Accepted,Kaitlin Dierks,2024-05-07,1580.2755456872887,1542.6774011560387,1617.8736902185387
Cortland Whitehall,2x2.5,2024-07-01,"2,270",Low lead conversion,F90 94%,Melissa Jones,2024-07-02,2351.7775530133927,2295.7543596540177,2407.8005022321427
